Price,Area,City,No. of Bedrooms,Resale,24X7Security,CarParking,School,Hospital
7476000,1068,Chennai,2,0,0,0,0,0
7476000,1068,Chennai,2,0,0,0,0,0
6593000,899,Chennai,2,0,0,0,0,0
4519000,1078,Chennai,3,0,0,0,0,0
3810000,905,Chennai,2,0,0,0,0,0
3615999,882,Chennai,2,0,0,0,0,0
3277000,775,Chennai,2,0,0,0,0,0
5244000,1201,Chennai,3,0,0,0,0,0
4563000,1039,Chennai,2,0,0,0,0,0
4278000,971,Chennai,2,0,0,0,0,0
3875000,899,Chennai,2,0,0,0,0,0
3479999,781,Chennai,2,0,0,0,0,0
15400000,1100,Chennai,3,0,0,0,0,0
7342000,1266,Chennai,3,0,0,0,0,0
5800000,1000,Chennai,2,0,0,0,0,0
5689000,981,Chennai,2,0,0,0,0,0
5870000,1223,Chennai,3,0,0,0,0,0
5140000,1071,Chennai,3,0,0,0,0,0
4784000,955,Chennai,2,0,0,0,0,0
4520000,900,Chennai,2,0,0,0,0,0
4084000,851,Chennai,2,0,0,0,0,0
2273000,530,Chennai,1,0,0,0,0,0
9086000,1298,Chennai,3,0,0,0,0,0
8043000,1149,Chennai,3,0,0,0,0,0
8043000,1149,Chennai,3,0,0,0,0,0
7476000,1068,Chennai,2,0,0,0,0,0
7476000,1068,Chennai,2,0,0,0,0,0
6593000,899,Chennai,2,0,0,0,0,0
4519000,1078,Chennai,3,0,0,0,0,0
3810000,905,Chennai,2,0,0,0,0,0
3615999,882,Chennai,2,0,0,0,0,0
3277000,775,Chennai,2,0,0,0,0,0
5244000,1201,Chennai,3,0,0,0,0,0
4563000,1039,Chennai,2,0,0,0,0,0
4278000,971,Chennai,2,0,0,0,0,0
3875000,899,Chennai,2,0,0,0,0,0
3479999,781,Chennai,2,0,0,0,0,0
7450000,1300,Chennai,3,0,0,0,0,0
7130000,1260,Chennai,3,0,0,0,0,0
6088000,1107,Chennai,3,0,0,0,0,0
5200000,1200,Chennai,3,0,0,0,0,0
4000000,954,Chennai,2,0,0,0,0,0
4500000,954,Chennai,2,0,0,0,0,0
5000000,954,Chennai,2,0,0,0,0,0
6336000,1320,Chennai,3,0,0,0,0,0
6336000,1320,Chennai,3,0,0,0,0,0
5380000,1135,Chennai,3,0,0,0,0,0
2428000,495,Chennai,1,0,0,0,0,0
4628000,960,Chennai,2,0,0,0,0,0
4069000,830,Chennai,2,0,0,0,0,0
3789000,765,Chennai,2,0,0,0,0,0
5090000,1020,Chennai,2,0,0,0,0,0
4955000,990,Chennai,2,0,0,0,0,0
6395000,1310,Chennai,3,0,0,0,0,0
6530000,1340,Chennai,3,0,0,0,0,0
5150000,952,Chennai,2,0,0,0,0,0
6804000,1270,Chennai,3,0,0,0,0,0
7116000,1330,Chennai,3,0,0,0,0,0
6700000,1250,Chennai,3,0,0,0,0,0
6010000,1020,Chennai,2,0,0,0,0,0
5525000,950,Chennai,2,0,0,0,0,0
5340000,880,Chennai,2,0,0,0,0,0
5348000,990,Chennai,2,0,0,0,0,0
5348000,990,Chennai,2,0,0,0,0,0
4984000,920,Chennai,2,0,0,0,0,0
5244000,970,Chennai,2,0,0,0,0,0
4836000,945,Chennai,2,0,0,0,0,0
5126000,1068,Chennai,2,0,0,0,0,0
9198000,1260,Chennai,3,1,0,0,0,0
4172000,843,Chennai,2,1,0,0,0,0
4613000,932,Chennai,2,1,0,0,0,0
4950000,1000,Chennai,2,1,0,0,0,0
6010000,1020,Chennai,2,0,0,0,0,0
5525000,950,Chennai,2,0,0,0,0,0
5340000,880,Chennai,2,0,0,0,0,0
9198000,1260,Chennai,3,1,0,0,0,0
4172000,843,Chennai,2,1,0,0,0,0
4613000,932,Chennai,2,1,0,0,0,0
4950000,1000,Chennai,2,1,0,0,0,0
5445000,1100,Chennai,3,1,0,0,0,0
4174000,859,Chennai,2,1,0,0,0,0
4689000,965,Chennai,2,1,0,0,0,0
6076000,1266,Chennai,3,1,0,0,0,0
5130000,950,Chennai,2,1,0,0,0,0
4860000,900,Chennai,2,1,0,0,0,0
4257000,860,Chennai,2,1,0,0,0,0
4356000,880,Chennai,2,1,0,0,0,0
4488000,1020,Chennai,2,1,0,0,0,0
5544000,1260,Chennai,3,1,0,0,0,0
5022000,930,Chennai,2,1,0,0,0,0
4070000,925,Chennai,2,1,0,0,0,0
3828000,870,Chennai,2,1,0,0,0,0
3953000,869,Chennai,2,1,0,0,0,0
4718000,983,Chennai,2,1,0,0,0,0
5116000,1066,Chennai,2,1,0,0,0,0
4140000,900,Chennai,2,1,0,0,0,0
4176000,870,Chennai,2,1,0,0,0,0
4290000,975,Chennai,2,1,0,0,0,0
3889000,884,Chennai,2,1,0,0,0,0
7130000,1150,Chennai,3,1,0,0,0,0
4800000,975,Chennai,2,1,0,0,0,0
4800000,975,Chennai,2,1,0,0,0,0
4400000,879,Chennai,2,1,0,0,0,0
3367000,732,Chennai,2,1,0,0,0,0
4300000,884,Chennai,2,1,1,1,0,0
3220000,700,Chennai,2,1,0,0,0,0
5921000,1048,Chennai,3,1,0,0,0,0
5460000,1200,Chennai,3,1,0,0,0,0
4299000,945,Chennai,2,1,0,0,0,0
5460000,1200,Chennai,3,1,0,0,0,0
4472000,983,Chennai,2,1,0,0,0,0
4850000,1066,Chennai,3,1,0,0,0,0
5181000,942,Chennai,2,1,0,0,0,0
4372000,795,Chennai,2,1,0,0,0,0
4086999,865,Chennai,2,1,0,0,0,0
6033000,1277,Chennai,3,1,0,0,0,0
5036000,1066,Chennai,2,1,0,0,0,0
4928000,896,Chennai,2,1,0,0,0,0
3800000,800,Chennai,2,1,0,0,0,0
4678000,985,Chennai,2,1,0,0,0,0
6963000,1266,Chennai,3,1,0,0,0,0
5197000,1100,Chennai,3,1,0,0,0,0
6050000,1100,Chennai,3,1,0,0,0,0
4108000,865,Chennai,2,1,0,0,0,0
6175000,1300,Chennai,3,1,0,0,0,0
5197000,1100,Chennai,3,1,0,0,0,0
3779999,800,Chennai,2,1,0,0,0,0
4086999,865,Chennai,2,1,0,0,0,0
6033000,1277,Chennai,3,1,0,0,0,0
4108000,865,Chennai,2,1,0,0,0,0
3800000,800,Chennai,2,1,0,0,0,0
3719000,783,Chennai,2,1,0,0,0,0
2850000,600,Chennai,1,1,0,0,0,0
6175000,1300,Chennai,3,1,0,0,0,0
5700000,1200,Chennai,3,1,0,0,0,0
5225000,1100,Chennai,3,1,0,0,0,0
4678000,985,Chennai,2,1,0,0,0,0
4479000,943,Chennai,2,1,0,0,0,0
4108000,865,Chennai,2,1,0,0,0,0
4218000,888,Chennai,2,1,0,0,0,0
6175000,1300,Chennai,3,1,0,0,0,0
4678000,985,Chennai,2,1,0,0,0,0
19500000,1566,Chennai,3,1,0,0,0,0
4500000,954,Chennai,2,0,0,1,0,0
6300000,1363,Chennai,3,0,0,1,0,0
5000000,1225,Chennai,3,0,0,0,0,0
4000000,970,Chennai,2,0,1,1,0,0
4000000,983,Chennai,2,0,0,0,0,0
4000000,977,Chennai,2,0,0,0,0,0
4500000,1089,Chennai,3,0,0,0,0,0
4000000,976,Chennai,2,0,0,0,0,0
6240000,1040,Chennai,2,0,0,0,0,0
4040000,1010,Chennai,2,0,0,0,0,0
4000000,1040,Chennai,2,1,0,0,0,0
3340000,835,Chennai,2,0,0,0,0,0
19000000,1550,Chennai,3,1,0,0,0,0
5610000,935,Chennai,2,0,0,0,0,0
4653000,940,Chennai,2,0,0,0,0,0
4969000,1004,Chennai,2,0,0,0,0,0
4583000,926,Chennai,2,0,0,0,0,0
6321000,1277,Chennai,3,0,0,0,0,0
5999000,1212,Chennai,3,0,0,0,0,0
6004000,1213,Chennai,3,0,0,0,0,0
4885000,987,Chennai,2,0,0,0,0,0
4558000,921,Chennai,2,0,0,0,0,0
4667000,943,Chennai,2,0,0,0,0,0
5915000,1195,Chennai,3,0,0,0,0,0
4860000,982,Chennai,2,0,0,0,0,0
5925000,1197,Chennai,3,0,0,0,0,0
4692000,948,Chennai,2,0,0,0,0,0
6271000,1267,Chennai,3,0,0,0,0,0
8500000,925,Chennai,2,0,0,0,0,0
5000000,1035,Chennai,2,0,0,0,0,0
65000000,2692,Chennai,4,0,1,1,0,0
51600000,3355,Chennai,4,0,0,0,0,0
33000000,2450,Chennai,3,0,0,0,0,0
3600000,1000,Chennai,2,0,1,0,0,0
54900000,3050,Chennai,3,0,0,0,0,0
5700000,850,Chennai,2,0,0,0,0,0
2500000,677,Chennai,2,1,0,0,0,0
11000000,950,Chennai,2,1,0,0,0,0
4400000,855,Chennai,2,0,1,1,0,0
3200000,576,Chennai,1,0,1,1,0,0
3400000,603,Chennai,2,0,1,1,0,0
3200000,603,Chennai,1,0,1,1,0,0
8000000,1710,Chennai,4,0,1,1,0,0
6151000,1184,Chennai,3,0,0,0,0,0
5597000,905,Chennai,2,0,0,0,0,0
5587000,1030,Chennai,2,0,0,0,0,0
5246000,993,Chennai,2,0,0,0,0,0
5208000,926,Chennai,2,0,0,0,0,0
5270000,998,Chennai,2,0,0,0,0,0
4801000,899,Chennai,2,0,0,0,0,0
4943000,929,Chennai,2,0,0,0,0,0
5199000,983,Chennai,2,0,0,0,0,0
5066000,955,Chennai,2,0,0,0,0,0
5175000,978,Chennai,2,0,0,0,0,0
4853000,910,Chennai,2,0,0,0,0,0
4924000,909,Chennai,2,0,0,0,0,0
5184000,980,Chennai,2,0,0,0,0,0
4962000,933,Chennai,2,0,0,0,0,0
6083000,1106,Chennai,2,0,0,1,0,0
10200000,1816,Chennai,3,0,0,1,0,0
11500000,2096,Chennai,4,0,0,1,0,0
8563000,1557,Chennai,3,0,0,1,0,0
3211999,584,Chennai,1,0,0,1,0,0
8981000,1633,Chennai,3,0,0,1,0,0
3289000,598,Chennai,1,0,0,1,0,0
9442000,1575,Chennai,3,0,0,0,0,0
3656000,610,Chennai,1,0,0,0,0,0
6534000,1090,Chennai,2,0,0,0,0,0
10100000,1700,Chennai,3,0,0,0,0,0
6834000,1140,Chennai,2,0,0,0,0,0
6773999,1130,Chennai,2,0,0,0,0,0
10700000,1790,Chennai,3,0,0,0,0,0
7194000,1200,Chennai,2,0,0,0,0,0
7252000,1295,Chennai,2,0,0,0,0,0
7280000,1300,Chennai,2,0,0,0,0,0
4460000,1115,Chennai,2,0,0,0,0,0
3660000,915,Chennai,2,0,0,0,0,0
3885000,1110,Chennai,2,0,0,0,0,0
7195999,1285,Chennai,3,0,0,0,0,0
3885000,1110,Chennai,2,0,1,1,0,0
3202000,915,Chennai,2,0,1,1,0,0
5461000,993,Chennai,2,0,0,1,0,0
4000000,840,Chennai,2,0,0,0,0,0
4000000,840,Chennai,2,0,0,0,0,0
4000000,815,Chennai,2,0,0,0,0,0
4300000,915,Chennai,2,0,0,0,0,0
3900000,810,Chennai,2,0,0,0,0,0
4300000,910,Chennai,2,0,0,0,0,0
3960000,840,Chennai,2,0,0,0,0,0
4300000,915,Chennai,2,0,0,0,0,0
7044000,1175,Chennai,2,0,0,0,0,0
9861000,1645,Chennai,3,0,0,0,0,0
3806000,635,Chennai,1,0,0,0,0,0
7014000,1170,Chennai,2,0,0,0,0,0
3746000,625,Chennai,1,0,0,0,0,0
10400000,1740,Chennai,3,0,0,0,0,0
7134000,1190,Chennai,2,0,0,0,0,0
10300000,1730,Chennai,3,0,0,0,0,0
4942000,1131,Chennai,2,0,1,1,0,0
4426000,1107,Chennai,2,0,1,0,0,0
5786000,1447,Chennai,3,0,1,0,0,0
2279000,570,Chennai,1,0,1,0,0,0
6586000,1647,Chennai,3,0,1,0,0,0
4322000,1081,Chennai,2,0,1,0,0,0
4914000,1229,Chennai,3,0,1,0,0,0
4226000,1057,Chennai,2,0,1,0,0,0
2311000,578,Chennai,1,0,1,0,0,0
6266000,1567,Chennai,3,0,1,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
24500000,2062,Chennai,3,1,1,1,1,1
6217000,1194,Chennai,2,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
23000000,1580,Chennai,3,1,0,0,0,0
5316000,1251,Chennai,3,0,1,0,0,0
4534000,1067,Chennai,3,0,1,0,0,0
4403000,1036,Chennai,2,0,1,0,0,0
7541000,1423,Chennai,3,0,0,0,0,0
6476000,1222,Chennai,3,0,0,0,0,0
5088000,960,Chennai,2,0,0,0,0,0
4679000,883,Chennai,2,0,0,0,0,0
7541000,1423,Chennai,3,0,0,0,0,0
6476000,1222,Chennai,3,0,0,0,0,0
5088000,960,Chennai,2,0,0,0,0,0
4679000,883,Chennai,2,0,0,0,0,0
6140000,1266,Chennai,3,0,0,0,0,0
5349000,1103,Chennai,3,0,0,0,0,0
5010000,1033,Chennai,2,0,0,0,0,0
4753000,980,Chennai,2,0,0,0,0,0
4049000,835,Chennai,2,0,0,0,0,0
3104000,640,Chennai,1,0,0,0,0,0
6475000,1400,Chennai,3,0,0,0,0,0
5349000,1103,Chennai,3,0,0,0,0,0
5010000,1033,Chennai,2,0,0,0,0,0
4753000,980,Chennai,2,0,0,0,0,0
4049000,835,Chennai,2,0,0,0,0,0
3104000,640,Chennai,1,0,0,0,0,0
6475000,1400,Chennai,3,0,0,0,0,0
5933000,1283,Chennai,3,0,0,0,0,0
5499000,1189,Chennai,3,0,0,0,0,0
4810000,1040,Chennai,2,0,0,0,0,0
4347000,940,Chennai,2,0,0,0,0,0
4120000,891,Chennai,2,0,0,0,0,0
2474000,535,Chennai,1,0,0,0,0,0
6425000,1285,Chennai,3,0,0,0,0,0
5800000,1000,Chennai,2,1,0,1,0,0
2852000,741,Chennai,2,0,0,0,0,0
5203000,946,Chennai,2,0,0,0,0,0
4708000,856,Chennai,2,0,0,0,0,0
5318000,967,Chennai,2,0,0,0,0,0
2975000,541,Chennai,1,0,0,0,0,0
2343000,426,Chennai,1,0,0,0,0,0
3888000,707,Chennai,2,0,0,0,0,0
3888000,707,Chennai,2,0,0,0,0,0
4426000,1107,Chennai,2,0,1,0,0,0
4322000,1081,Chennai,2,0,1,0,0,0
4226000,1057,Chennai,2,0,1,0,0,0
2311000,578,Chennai,1,0,1,0,0,0
6266000,1567,Chennai,3,0,1,0,0,0
5786000,1447,Chennai,3,0,1,0,0,0
2279000,570,Chennai,1,0,1,0,0,0
6586000,1647,Chennai,3,0,1,0,0,0
4914000,1229,Chennai,3,0,1,0,0,0
3160000,660,Chennai,1,0,0,0,0,0
6580000,941,Chennai,2,0,0,0,0,0
3315999,809,Chennai,2,0,0,0,0,0
7000000,924,Chennai,2,0,0,0,0,0
4840000,1008,Chennai,2,0,0,0,0,0
4140000,900,Chennai,2,0,0,0,0,0
10500000,1433,Chennai,3,0,0,0,0,0
3300000,805,Chennai,2,0,0,0,0,0
6230000,1198,Chennai,3,0,0,0,0,0
3247000,772,Chennai,2,0,0,0,0,0
3315999,809,Chennai,2,0,0,0,0,0
7000000,924,Chennai,2,0,0,0,0,0
3300000,805,Chennai,2,0,0,0,0,0
6230000,1198,Chennai,3,0,0,0,0,0
4270000,930,Chennai,2,0,0,0,0,0
2960000,619,Chennai,1,0,0,0,0,0
5200000,1002,Chennai,2,0,0,0,0,0
6684999,1285,Chennai,3,0,0,0,0,0
5345000,1028,Chennai,2,0,0,0,0,0
5000000,1117,Chennai,2,1,0,0,0,0
5145000,989,Chennai,2,0,0,0,0,0
4862000,935,Chennai,2,0,0,0,0,0
3993000,768,Chennai,2,0,0,0,0,0
4581000,881,Chennai,2,0,0,0,0,0
4500000,867,Chennai,2,0,0,0,0,0
5798000,1115,Chennai,3,0,0,0,0,0
6224000,1197,Chennai,3,0,0,0,0,0
4893000,941,Chennai,2,0,0,0,0,0
5392000,1037,Chennai,2,0,0,0,0,0
3300000,805,Chennai,2,0,0,0,0,0
6230000,1198,Chennai,3,0,0,0,0,0
4840000,1008,Chennai,2,0,0,0,0,0
4140000,900,Chennai,2,0,0,0,0,0
10000000,1293,Chennai,3,0,0,0,0,0
4270000,930,Chennai,2,0,0,0,0,0
5700000,900,Chennai,2,0,0,0,0,0
3100000,760,Chennai,2,0,0,0,0,0
5116000,1066,Chennai,2,0,1,1,0,0
6969000,1452,Chennai,3,0,1,1,0,0
6480000,1350,Chennai,3,0,1,1,0,0
4435000,924,Chennai,2,0,1,1,0,0
6570999,1369,Chennai,3,0,1,1,0,0
5640000,1175,Chennai,2,0,1,1,0,0
2952000,615,Chennai,2,0,1,1,0,0
5200000,952,Chennai,2,0,0,0,0,0
3000000,789,Chennai,2,0,0,0,0,0
2200000,460,Chennai,1,1,0,0,0,0
2300000,675,Chennai,2,0,0,0,0,0
3946000,877,Chennai,2,0,1,0,0,0
3510000,780,Chennai,2,0,1,0,0,0
5599000,1018,Chennai,2,0,1,0,0,0
5500000,1000,Chennai,2,0,1,0,0,0
5775000,1050,Chennai,2,0,1,0,0,0
6050000,1100,Chennai,2,0,1,0,0,0
4500000,1025,Chennai,2,0,0,0,0,0
2600000,570,Chennai,1,0,0,1,0,0
13200000,2000,Chennai,3,1,0,0,0,0
7500000,1546,Chennai,3,0,0,0,0,0
10000000,1599,Chennai,3,0,0,0,0,0
8000000,1296,Chennai,3,0,0,0,0,0
3645000,810,Chennai,2,0,0,0,0,0
5221000,952,Chennai,2,0,0,0,0,0
6300000,1060,Chennai,2,0,0,0,0,0
5100000,930,Chennai,2,0,0,0,0,0
4994000,910,Chennai,2,0,0,0,0,0
8675000,1641,Chennai,3,0,0,0,0,0
4510000,1100,Chennai,3,0,0,0,0,0
2976000,726,Chennai,2,0,0,0,0,0
3099000,756,Chennai,2,0,0,0,0,0
3051000,803,Chennai,2,0,0,0,0,0
2823000,743,Chennai,2,0,0,0,0,0
2850000,600,Chennai,2,0,0,0,0,0
2975000,726,Chennai,2,0,0,0,0,0
6343000,1337,Chennai,3,0,0,1,0,0
5519000,1160,Chennai,2,0,0,1,0,0
2777000,571,Chennai,1,0,0,1,0,0
2703000,555,Chennai,1,0,0,1,0,0
5630000,1184,Chennai,2,0,0,1,0,0
2740000,563,Chennai,1,0,0,1,0,0
5542000,1165,Chennai,2,0,0,1,0,0
4793000,1004,Chennai,2,0,0,1,0,0
2763000,568,Chennai,1,0,0,1,0,0
5756000,1211,Chennai,2,0,0,1,0,0
2726000,560,Chennai,1,0,0,1,0,0
11000000,1217,Chennai,2,1,0,0,0,0
13000000,1990,Chennai,2,1,1,1,1,1
5500000,1098,Chennai,2,1,0,0,0,0
11299999,1558,Chennai,2,0,1,0,0,0
7200000,1441,Chennai,3,0,0,0,0,0
5200000,1147,Chennai,2,0,0,0,0,0
7200000,962,Chennai,2,0,0,0,0,0
17600000,2150,Chennai,3,0,1,0,0,0
11500000,1525,Chennai,3,1,1,1,0,0
8200000,1348,Chennai,3,0,0,0,0,0
8000000,1307,Chennai,3,0,0,0,0,0
7000000,1027,Chennai,2,0,0,0,0,0
13600000,1765,Chennai,3,0,1,1,0,0
10400000,1524,Chennai,3,0,1,1,0,0
10500000,1525,Chennai,3,0,1,1,0,0
3199000,610,Chennai,1,0,0,0,0,0
5700000,1152,Chennai,2,0,0,0,0,0
5000000,999,Chennai,2,0,0,0,0,0
9000000,1298,Chennai,2,0,0,0,0,0
6500000,1024,Chennai,2,0,0,0,0,0
2900000,690,Chennai,2,0,0,0,0,0
9000000,1364,Chennai,3,0,0,0,0,0
9400000,2021,Chennai,4,0,0,0,0,0
7000000,1443,Chennai,3,0,0,0,0,0
5400000,1020,Chennai,2,0,0,0,0,0
5400000,1045,Chennai,2,0,0,0,0,0
5400000,1045,Chennai,2,0,0,0,0,0
5400000,1045,Chennai,2,0,0,0,0,0
5698000,1020,Chennai,2,0,0,0,0,0
5700000,1020,Chennai,2,0,0,0,0,0
5800000,1075,Chennai,2,0,0,0,0,0
5400000,1020,Chennai,2,0,0,0,0,0
5400000,1020,Chennai,2,0,0,0,0,0
5450000,1045,Chennai,2,0,0,0,0,0
5700000,1020,Chennai,2,0,0,0,0,0
17000000,2475,Chennai,4,1,1,1,1,1
7700000,1735,Chennai,3,1,1,1,0,0
3270000,711,Chennai,2,0,0,0,0,0
2760000,600,Chennai,2,0,0,0,0,0
16399999,1704,Chennai,3,0,1,1,1,1
14000000,1464,Chennai,3,0,1,1,1,1
14000000,1464,Chennai,3,0,1,1,1,1
8300000,1546,Chennai,3,0,0,0,0,0
6100000,1093,Chennai,2,0,0,0,0,0
6000000,1066,Chennai,2,0,0,0,0,0
5500000,984,Chennai,2,0,0,0,0,0
5400000,947,Chennai,2,0,0,0,0,0
6700000,1228,Chennai,2,0,0,0,0,0
9000000,1301,Chennai,3,0,0,0,0,0
6000000,1367,Chennai,2,0,1,1,1,1
10300000,1740,Chennai,3,0,0,1,0,0
10300000,1740,Chennai,3,0,0,1,0,0
8700000,1500,Chennai,3,0,0,1,0,0
7800000,1335,Chennai,2,0,0,1,0,0
13500000,1825,Chennai,3,1,1,1,1,1
17000000,2150,Chennai,3,1,1,1,1,0
10500000,1749,Chennai,2,1,1,1,0,0
11500000,1749,Chennai,2,1,1,1,0,0
17000000,2451,Chennai,3,1,1,0,0,0
7700000,1295,Chennai,2,1,1,1,0,0
10000000,1445,Chennai,3,0,1,1,0,0
11000000,1435,Chennai,3,1,1,1,1,0
30000000,3487,Chennai,3,1,1,0,0,0
7500000,2010,Chennai,3,1,0,0,0,0
8100000,1460,Chennai,3,0,0,0,0,0
5300000,952,Chennai,2,0,0,0,0,0
4800000,910,Chennai,2,0,0,0,0,0
3300000,570,Chennai,1,0,0,0,0,0
15000000,1888,Chennai,3,0,1,1,0,0
13500000,1665,Chennai,3,0,1,1,0,0
11500000,1434,Chennai,2,0,1,1,0,0
11500000,1434,Chennai,2,0,1,1,0,0
13000000,1850,Chennai,3,1,1,1,0,0
10300000,1671,Chennai,3,0,1,0,0,0
7900000,1286,Chennai,2,0,1,0,0,0
6500000,1112,Chennai,2,0,0,0,0,0
9200000,1414,Chennai,3,0,0,0,0,0
9200000,1414,Chennai,3,0,0,0,0,0
11299999,1827,Chennai,4,0,1,0,0,0
3386999,752,Chennai,2,0,0,0,0,0
3192000,760,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,645,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,645,Chennai,2,0,0,0,0,0
2725000,645,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
4500000,949,Chennai,2,0,0,0,0,0
4000000,901,Chennai,2,0,0,0,0,0
6600000,1120,Chennai,2,0,0,0,0,0
6300000,1065,Chennai,2,0,0,0,0,0
6400000,1070,Chennai,2,0,0,0,0,0
9900000,1100,Chennai,3,1,0,0,0,0
7600000,980,Chennai,2,1,0,0,0,0
6600000,1110,Chennai,2,0,0,0,0,0
6600000,1110,Chennai,2,0,0,0,0,0
6300000,1060,Chennai,2,0,0,0,0,0
5900000,980,Chennai,2,0,0,0,0,0
2725000,645,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,645,Chennai,2,0,0,0,0,0
2725000,645,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
2725000,639,Chennai,2,0,0,0,0,0
190000000,7240,Chennai,5,0,0,0,0,0
150000000,5777,Chennai,5,0,0,0,0,0
90000000,3800,Chennai,4,0,0,0,0,0
90000000,3800,Chennai,4,0,0,0,0,0
4800000,657,Chennai,2,0,0,0,0,0
4800000,657,Chennai,2,0,0,0,0,0
4300000,591,Chennai,1,0,0,0,0,0
4800000,657,Chennai,2,0,0,0,0,0
4800000,657,Chennai,2,0,0,0,0,0
4800000,657,Chennai,2,0,0,0,0,0
4800000,657,Chennai,2,0,0,0,0,0
4800000,657,Chennai,2,0,0,0,0,0
4800000,657,Chennai,2,0,0,0,0,0
127000000,6500,Chennai,5,0,1,1,0,0
57500000,2958,Chennai,4,0,1,1,0,0
23000000,1200,Chennai,2,0,1,1,0,0
11500000,600,Chennai,1,0,1,1,0,0
4500000,949,Chennai,2,0,0,0,0,0
4500000,949,Chennai,2,0,0,0,0,0
4200000,901,Chennai,2,0,0,0,0,0
3400000,909,Chennai,2,0,0,0,0,0
3200000,865,Chennai,2,0,0,0,0,0
2900000,789,Chennai,2,0,0,0,0,0
6300000,1060,Chennai,2,0,0,0,0,0
5900000,980,Chennai,2,0,0,0,0,0
7400000,1187,Chennai,3,0,0,1,0,0
3400000,545,Chennai,1,0,0,1,0,0
3400000,545,Chennai,1,0,0,1,0,0
8500000,1100,Chennai,2,1,0,0,0,0
32000000,1624,Chennai,3,0,0,0,0,0
15600000,1161,Chennai,3,0,0,0,0,0
11200000,1796,Chennai,3,1,1,0,1,1
11200000,1796,Chennai,3,1,1,0,1,1
7700000,1480,Chennai,3,0,0,0,0,0
3100000,610,Chennai,1,0,0,0,0,0
3100000,610,Chennai,1,0,0,0,0,0
2500000,700,Chennai,2,0,1,1,1,1
3069000,614,Chennai,1,0,1,1,0,0
2500000,700,Chennai,2,0,1,1,1,1
3069000,614,Chennai,1,0,1,1,0,0
2500000,700,Chennai,2,0,1,1,1,1
6750000,1140,Chennai,2,0,0,0,0,0
6350000,1070,Chennai,2,0,0,0,0,0
6300000,1065,Chennai,2,0,0,0,0,0
6600000,1120,Chennai,2,0,0,0,0,0
3409000,909,Chennai,2,0,0,0,0,0
3242000,861,Chennai,2,0,0,0,0,0
5900000,980,Chennai,2,0,0,0,0,0
5900000,980,Chennai,2,0,0,0,0,0
3180000,595,Chennai,1,0,0,0,0,0
3127000,590,Chennai,1,0,0,0,0,0
6600000,1110,Chennai,2,0,0,0,0,0
6500000,1090,Chennai,2,0,0,0,0,0
6500000,1090,Chennai,2,0,0,0,0,0
5150000,956,Chennai,2,0,0,0,0,0
3050000,574,Chennai,1,0,0,0,0,0
7650000,1468,Chennai,3,0,0,0,0,0
7650000,1468,Chennai,3,0,0,0,0,0
7650000,1464,Chennai,3,0,0,0,0,0
7700000,1462,Chennai,3,0,0,0,0,0
7733000,1460,Chennai,3,0,0,0,0,0
6550000,1256,Chennai,2,0,0,0,0,0
6600000,1254,Chennai,2,0,0,0,0,0
6600000,1252,Chennai,2,0,0,0,0,0
6450000,1220,Chennai,2,0,0,0,0,0
5900000,980,Chennai,2,0,0,0,0,0
5900000,980,Chennai,2,0,0,0,0,0
3180000,595,Chennai,1,0,0,0,0,0
3127000,590,Chennai,1,0,0,0,0,0
3021000,570,Chennai,1,0,0,0,0,0
3547000,730,Chennai,2,0,0,0,0,0
3578000,852,Chennai,2,0,0,0,0,0
